SS-2 Robot Pose Translated 
ID   x        y      
6885  17.3846  49.6932 
6886  17.3404  49.6935 
6887  17.2956  49.6938 
6888  17.2515  49.6941 
6889  17.2076  49.6944 
6890  17.1645  49.6947 
6891  17.1201  49.6950 
6892  17.0757  49.6953 
6893  17.0318  49.6956 
6894  16.9878  49.6959 
6895  16.9457  49.6961 
6896  16.9017  49.6964 
6897  16.8584  49.6967 
6898  16.8138  49.6970 
6899  16.7686  49.6973 
6900  16.7243  49.6976 
6901  16.6809  49.6979 
6902  16.6368  49.6982 
6903  16.6051  49.6984 
6904  16.5734  49.6986 
6905  16.5300  49.6989 
6906  16.4852  49.6992 
6907  16.4423  49.6995 
6908  16.3983  49.6998 
6909  16.3531  49.7001 
6910  16.3096  49.7004 
6911  16.2672  49.7007 
6912  16.2239  49.7009 
6913  16.1782  49.7012 
6914  16.1332  49.7015 
6915  16.0893  49.7018 
6916  16.0465  49.7021 
6917  16.0035  49.7024 
6918  15.9581  49.7027 
6919  15.9149  49.7030 
6920  15.8715  49.7033 
6921  15.8259  49.7036 
6922  15.7814  49.7039 
6923  15.7379  49.7042 
6924  15.6941  49.7045 
6925  15.6496  49.7048 
6926  15.6057  49.7051 
6927  15.5628  49.7054 
6928  15.5190  49.7057 
6929  15.4736  49.7060 
6930  15.4296  49.7063 
6931  15.3859  49.7066 
6932  15.3419  49.7069 
6933  15.2976  49.7071 
6934  15.2536  49.7074 
6935  15.2098  49.7077 
6936  15.1658  49.7080 
6937  15.1230  49.7083 
6938  15.0790  49.7086 
6939  15.0338  49.7089 
6940  14.9898  49.7092 
6941  14.9458  49.7095 
6942  14.9036  49.7098 
6943  14.8593  49.7101 
6944  14.8141  49.7104 
6945  14.7704  49.7107 
6946  14.7274  49.7110 
6947  14.6832  49.7113 
6948  14.6393  49.7116 
6949  14.5952  49.7119 
6950  14.5504  49.7122 
6951  14.5061  49.7125 
6952  14.4622  49.7128 
6953  14.4189  49.7131 
6954  14.3755  49.7133 
6955  14.3308  49.7136 
6956  14.2864  49.7139 
6957  14.2428  49.7142 
6958  14.1987  49.7145 
6959  14.1546  49.7148 
6960  14.1107  49.7151 
6961  14.0668  49.7154 
6962  14.0231  49.7157 
6963  13.9790  49.7160 
6964  13.9355  49.7163 
6965  13.8913  49.7166 
6966  13.8482  49.7169 
6967  13.8037  49.7172 
6968  13.7604  49.7175 
6969  13.7158  49.7178 
6970  13.6716  49.7181 
6971  13.6277  49.7184 
6972  13.5852  49.7187 
6973  13.5404  49.7190 
6974  13.4972  49.7193 
6975  13.4526  49.7196 
6976  13.4095  49.7199 
6977  13.3651  49.7202 
6978  13.3220  49.7205 
6979  13.2794  49.7208 
6980  13.2335  49.7211 
6981  13.1891  49.7214 
6982  13.1453  49.7217 
6983  13.1015  49.7220 
6984  13.0577  49.7223 
6985  13.0139  49.7226 
6986  12.9712  49.7228 
6987  12.9266  49.7231 
6988  12.8832  49.7234 
6989  12.8389  49.7238 
6990  12.7950  49.7240 
6991  12.7512  49.7243 
6992  12.7076  49.7246 
6993  12.6637  49.7249 
6994  12.6199  49.7252 
6995  12.5767  49.7255 
6996  12.5338  49.7258 
6997  12.4888  49.7261 
6998  12.4450  49.7264 
6999  12.4013  49.7267 
7000  12.3578  49.7270 
7001  12.3139  49.7273 
7002  12.2702  49.7276 
7003  12.2265  49.7279 
7004  12.1829  49.7282 
7005  12.1392  49.7285 
7006  12.0958  49.7288 
7007  12.0520  49.7291 
7008  12.0087  49.7294 
7009  11.9648  49.7297 
7010  11.9215  49.7300 
7011  11.8776  49.7303 
7012  11.8339  49.7306 
7013  11.7903  49.7309 
7014  11.7467  49.7312 
7015  11.7031  49.7315 
7016  11.6595  49.7318 
7017  11.6159  49.7320 
7018  11.5724  49.7324 
7019  11.5287  49.7327 
7020  11.4852  49.7329 
7021  11.4416  49.7332 
7022  11.3977  49.7335 
7023  11.3542  49.7338 
7024  11.3103  49.7341 
7025  11.2670  49.7344 
7026  11.2233  49.7347 
7027  11.1792  49.7350 
7028  11.1355  49.7353 
7029  11.0920  49.7356 
7030  11.0481  49.7359 
7031  11.0043  49.7362 
7032  10.9607  49.7365 
7033  10.9176  49.7368 
7034  10.8733  49.7371 
7035  10.8305  49.7374 
7036  10.7859  49.7377 
7037  10.7418  49.7380 
7038  10.6980  49.7383 
7039  10.6543  49.7386 
7040  10.6107  49.7389 
7041  10.5666  49.7392 
7042  10.5231  49.7395 
7043  10.4800  49.7398 
7044  10.4356  49.7401 
7045  10.3925  49.7404 
7046  10.3475  49.7407 
7047  10.3037  49.7410 
7048  10.2603  49.7413 
7049  10.2178  49.7416 
7050  10.1722  49.7419 
7051  10.1283  49.7422 
7052  10.0849  49.7425 
7053  10.0424  49.7428 
7054   9.9980  49.7431 
7055   9.9545  49.7434 
7056   9.9097  49.7437 
7057   9.8668  49.7440 
7058   9.8219  49.7443 
7059   9.7794  49.7446 
7060   9.7339  49.7449 
7061   9.6895  49.7452 
7062   9.6456  49.7455 
7063   9.6017  49.7458 
7064   9.5584  49.7461 
7065   9.5149  49.7464 
7066   9.4702  49.7467 
7067   9.4265  49.7470 
7068   9.3824  49.7473 
7069   9.3388  49.7476 
7070   9.2943  49.7479 
7071   9.2504  49.7482 
7072   9.2064  49.7485 
7073   9.1634  49.7488 
7074   9.1202  49.7491 
7075   9.0748  49.7494 
7076   9.0306  49.7497 
7077   8.9867  49.7500 
7078   8.9427  49.7503 
7079   8.8988  49.7506 
7080   8.8549  49.7509 
7081   8.8109  49.7512 
7082   8.7678  49.7515 
7083   8.7255  49.7518 
7084   8.6809  49.7521 
7085   8.6350  49.7524 
7086   8.5911  49.7527 
7087   8.5471  49.7530 
7088   8.5038  49.7533 
7089   8.4601  49.7536 
7090   8.4158  49.7539 
7091   8.3732  49.7542 
7092   8.3291  49.7545 
7093   8.2835  49.7548 
7094   8.2396  49.7551 
7095   8.1971  49.7554 
7096   8.1530  49.7557 
7097   8.1086  49.7560 
7098   8.0645  49.7563 
7099   8.0195  49.7566 
7100   7.9760  49.7569 
7101   7.9320  49.7572 
7102   7.8876  49.7575 
7103   7.8440  49.7578 
7104   7.8000  49.7581 
7105   7.7561  49.7584 
7106   7.7122  49.7587 
7107   7.6680  49.7590 
7108   7.6241  49.7593 
7109   7.5801  49.7596 
7110   7.5362  49.7599 
7111   7.4921  49.7602 
7112   7.4480  49.7605 
7113   7.4045  49.7608 
7114   7.3605  49.7611 
7115   7.3163  49.7614 
7116   7.2722  49.7617 
7117   7.2283  49.7620 
7118   7.1843  49.7623 
7119   7.1407  49.7626 
7120   7.0966  49.7630 
7121   7.0526  49.7633 
7122   7.0087  49.7636 
7123   6.9647  49.7638 
7124   6.9208  49.7641 
7125   6.8769  49.7645 
7126   6.8330  49.7648 
7127   6.7891  49.7651 
7128   6.7467  49.7653 
7129   6.7021  49.7656 
7130   6.6574  49.7660 
7131   6.6135  49.7663 
7132   6.5696  49.7666 
7133   6.5257  49.7669 
7134   6.4818  49.7672 
7135   6.4382  49.7675 
7136   6.3954  49.7678 
7137   6.3512  49.7681 
7138   6.3066  49.7684 
7139   6.2632  49.7687 
7140   6.2202  49.7690 
7141   6.1764  49.7693 
7142   6.1313  49.7696 
7143   6.0878  49.7699 
7144   6.0435  49.7702 
7145   6.0008  49.7705 
7146   5.9566  49.7708 
7147   5.9135  49.7711 
7148   5.8689  49.7714 
7149   5.8244  49.7717 
7150   5.7805  49.7720 
7151   5.7367  49.7723 
7152   5.6935  49.7726 
7153   5.6492  49.7729 
7154   5.6055  49.7732 
7155   5.5624  49.7735 
7156   5.5184  49.7738 
7157   5.4742  49.7741 
7158   5.4305  49.7744 
7159   5.3875  49.7747 
7160   5.3430  49.7750 
7161   5.2995  49.7753 
7162   5.2555  49.7756 
7163   5.2125  49.7759 
7164   5.1682  49.7762 
7165   5.1250  49.7765 
7166   5.0807  49.7768 
7167   5.0373  49.7771 
7168   4.9934  49.7774 
7169   4.9497  49.7777 
7170   4.9066  49.7780 
7171   4.8624  49.7783 
7172   4.8193  49.7786 
7173   4.7753  49.7789 
7174   4.7315  49.7792 
7175   4.6880  49.7795 
7176   4.6448  49.7798 
7177   4.6009  49.7801 
7178   4.5572  49.7804 
7179   4.5137  49.7807 
7180   4.4701  49.7810 
7181   4.4265  49.7813 
7182   4.3829  49.7816 
7183   4.3393  49.7819 
7184   4.2958  49.7822 
7185   4.2521  49.7825 
7186   4.2087  49.7828 
7187   4.1650  49.7831 
7188   4.1212  49.7834 
7189   4.0776  49.7837 
7190   4.0344  49.7840 
7191   3.9904  49.7843 
7192   3.9473  49.7846 
7193   3.9029  49.7849 
7194   3.8595  49.7852 
7195   3.8155  49.7855 
7196   3.7718  49.7858 
7197   3.7281  49.7861 
7198   3.6844  49.7864 
7199   3.6408  49.7867 
7200   3.5976  49.7870 
7201   3.5543  49.7873 
7202   3.5097  49.7876 
7203   3.4667  49.7879 
7204   3.4220  49.7882 
7205   3.3783  49.7885 
7206   3.3351  49.7888 
7207   3.2919  49.7891 
7208   3.2469  49.7894 
7209   3.2031  49.7897 
7210   3.1597  49.7900 
7211   3.1171  49.7903 
7212   3.0722  49.7906 
7213   3.0280  49.7909 
7214   2.9843  49.7912 
7215   2.9404  49.7915 
7216   2.8968  49.7918 
7217   2.8527  49.7921 
7218   2.8091  49.7924 
7219   2.7653  49.7927 
7220   2.7225  49.7930 
7221   2.6784  49.7933 
7222   2.6339  49.7936 
7223   2.5896  49.7939 
7224   2.5460  49.7942 
7225   2.5027  49.7945 
7226   2.4585  49.7948 
7227   2.4142  49.7951 
7228   2.3711  49.7954 
7229   2.3285  49.7957 
7230   2.2831  49.7960 
7231   2.2389  49.7963 
7232   2.1955  49.7966 
7233   2.1513  49.7969 
7234   2.1080  49.7972 
7235   2.0657  49.7975 
7236   2.0198  49.7978 
7237   1.9753  49.7981 
7238   1.9315  49.7984 
7239   1.8875  49.7987 
7240   1.8444  49.7990 
7241   1.8011  49.7993 
7242   1.7561  49.7996 
7243   1.7129  49.7999 
7244   1.6699  49.8002 
7245   1.6254  49.8005 
7246   1.5816  49.8008 
7247   1.5380  49.8011 
7248   1.4934  49.8014 
7249   1.4495  49.8017 
7250   1.4064  49.8020 
7251   1.3628  49.8022 
7252   1.3183  49.8026 
7253   1.2752  49.8029 
7254   1.2321  49.8032 
7255   1.1875  49.8035 
7256   1.1434  49.8038 
7257   1.1008  49.8041 
7258   1.0580  49.8044 
7259   1.0130  49.8047 
7260   0.9695  49.8050 
7261   0.9259  49.8053 
7262   0.8812  49.8056 
7263   0.8375  49.8059 
7264   0.7943  49.8062 
7265   0.7512  49.8065 
7266   0.7082  49.8068 
7267   0.6640  49.8071 
7268   0.6193  49.8074 
7269   0.5758  49.8077 
7270   0.5331  49.8080 
7271   0.4910  49.8083 
7272   0.4464  49.8087 
7273   0.4012  49.8090 
7274   0.3576  49.8093 
7275   0.3140  49.8096 
7276   0.2705  49.8099 
7277   0.2275  49.8102 
7278   0.1838  49.8106 
7279   0.1405  49.8109 
7280   0.0987  49.8112 
7281   0.0549  49.8115 
7282   0.0099  49.8118 
7283  -0.0327  49.8122 
7284  -0.0767  49.8125 
7285  -0.1210  49.8128 
7286  -0.1635  49.8111 
7287  -0.2073  49.8067 
7288  -0.2511  49.8022 
7289  -0.2927  49.7978 
7290  -0.3366  49.7930 
7291  -0.3810  49.7877 
7292  -0.4239  49.7823 
7293  -0.4674  49.7765 
7294  -0.5108  49.7703 
7295  -0.5539  49.7639 
7296  -0.5972  49.7572 
7297  -0.6386  49.7504 
7298  -0.6816  49.7431 
7299  -0.7262  49.7351 
7300  -0.7694  49.7271 
7301  -0.8126  49.7188 
7302  -0.8557  49.7102 
7303  -0.8982  49.7015 
7304  -0.9400  49.6926 
7305  -0.9841  49.6829 
7306  -1.0274  49.6731 
7307  -1.0702  49.6631 
7308  -1.1116  49.6532 
7309  -1.1541  49.6425 
7310  -1.1958  49.6317 
7311  -1.2365  49.6207 
7312  -1.2775  49.6093 
7313  -1.3177  49.5979 
7314  -1.3587  49.5860 
7315  -1.3986  49.5742 
7316  -1.4399  49.5617 
7317  -1.4797  49.5493 
7318  -1.5207  49.5361 
7319  -1.5603  49.5231 
7320  -1.6010  49.5093 
7321  -1.6401  49.4955 
7322  -1.6804  49.4810 
7323  -1.7200  49.4662 
7324  -1.7591  49.4510 
7325  -1.7976  49.4356 
7326  -1.8368  49.4194 
7327  -1.8752  49.4028 
7328  -1.9133  49.3857 
7329  -1.9505  49.3685 
7330  -1.9885  49.3501 
7331  -2.0257  49.3315 
7332  -2.0616  49.3127 
7333  -2.0988  49.2925 
7334  -2.1348  49.2721 
7335  -2.1702  49.2513 
7336  -2.2055  49.2295 
7337  -2.2402  49.2072 
7338  -2.2746  49.1842 
7339  -2.3083  49.1606 
7340  -2.3418  49.1363 
7341  -2.3748  49.1115 
7342  -2.4072  49.0860 
7343  -2.4391  49.0600 
7344  -2.4708  49.0333 
7345  -2.5019  49.0062 
7346  -2.5326  48.9785 
7347  -2.5629  48.9503 
7348  -2.5927  48.9215 
7349  -2.6221  48.8924 
7350  -2.6511  48.8626 
7351  -2.6797  48.8325 
7352  -2.7078  48.8019 
7353  -2.7355  48.7710 
7354  -2.7626  48.7397 
7355  -2.7894  48.7081 
7356  -2.8157  48.6759 
7357  -2.8420  48.6431 
7358  -2.8674  48.6103 
7359  -2.8926  48.5771 
7360  -2.9172  48.5437 
7361  -2.9414  48.5099 
7362  -2.9652  48.4760 
7363  -2.9884  48.4420 
7364  -3.0115  48.4072 
7365  -3.0339  48.3726 
7366  -3.0562  48.3374 
7367  -3.0779  48.3022 
7368  -3.0991  48.2671 
7369  -3.1203  48.2309 
7370  -3.1411  48.1946 
7371  -3.1613  48.1584 
7372  -3.1809  48.1227 
7373  -3.2009  48.0851 
7374  -3.2202  48.0481 
7375  -3.2391  48.0109 
7376  -3.2576  47.9738 
7377  -3.2754  47.9373 
7378  -3.2940  47.8982 
7379  -3.3116  47.8604 
7380  -3.3287  47.8228 
7381  -3.3461  47.7837 
7382  -3.3630  47.7452 
7383  -3.3794  47.7066 
7384  -3.3956  47.6681 
7385  -3.4117  47.6287 
7386  -3.4273  47.5899 
7387  -3.4429  47.5501 
7388  -3.4581  47.5105 
7389  -3.4729  47.4709 
7390  -3.4874  47.4309 
7391  -3.5014  47.3916 
7392  -3.5150  47.3523 
7393  -3.5290  47.3106 
7394  -3.5420  47.2705 
7395  -3.5545  47.2306 
7396  -3.5672  47.1888 
7397  -3.5792  47.1480 
7398  -3.5906  47.1070 
7399  -3.6016  47.0663 
7400  -3.6121  47.0256 
7401  -3.6224  46.9841 
7402  -3.6319  46.9437 
7403  -3.6415  46.9007 
7404  -3.6503  46.8584 
7405  -3.6585  46.8170 
7406  -3.6661  46.7757 
7407  -3.6734  46.7331 
7408  -3.6802  46.6907 
7409  -3.6863  46.6487 
7410  -3.6921  46.6057 
7411  -3.6973  46.5632 
7412  -3.7020  46.5215 
7413  -3.7062  46.4795 
7414  -3.7103  46.4354 
7415  -3.7138  46.3926 
7416  -3.7169  46.3503 
7417  -3.7197  46.3075 
7418  -3.7222  46.2639 
7419  -3.7245  46.2208 
7420  -3.7264  46.1771 
7421  -3.7281  46.1337 
7422  -3.7295  46.0917 
7423  -3.7307  46.0489 
7424  -3.7318  46.0040 
7425  -3.7326  45.9613 
7426  -3.7334  45.9181 
7427  -3.7340  45.8738 
7428  -3.7344  45.8305 
7429  -3.7349  45.7877 
7430  -3.7353  45.7445 
7431  -3.7356  45.7006 
7432  -3.7359  45.6572 
7433  -3.7361  45.6140 
7434  -3.7362  45.5711 
7435  -3.7362  45.5277 
7436  -3.7362  45.4843 
7437  -3.7360  45.4411 
7438  -3.7357  45.3984 
7439  -3.7351  45.3550 
7440  -3.7345  45.3113 
7441  -3.7336  45.2681 
7442  -3.7325  45.2250 
7443  -3.7312  45.1819 
7444  -3.7297  45.1395 
7445  -3.7279  45.0962 
7446  -3.7258  45.0528 
7447  -3.7234  45.0098 
7448  -3.7207  44.9669 
7449  -3.7177  44.9239 
7450  -3.7143  44.8814 
7451  -3.7107  44.8395 
7452  -3.7065  44.7962 
7453  -3.7019  44.7529 
7454  -3.6971  44.7107 
7455  -3.6917  44.6679 
7456  -3.6859  44.6253 
7457  -3.6799  44.5837 
7458  -3.6733  44.5407 
7459  -3.6662  44.4979 
7460  -3.6589  44.4557 
7461  -3.6511  44.4136 
7462  -3.6430  44.3715 
7463  -3.6347  44.3303 
7464  -3.6258  44.2880 
7465  -3.6166  44.2462 
7466  -3.6070  44.2043 
7467  -3.5971  44.1625 
7468  -3.5869  44.1212 
7469  -3.5763  44.0797 
7470  -3.5653  44.0384 
7471  -3.5541  43.9973 
7472  -3.5431  43.9581 
7473  -3.5313  43.9172 
7474  -3.5192  43.8768 
7475  -3.5065  43.8351 
7476  -3.4935  43.7938 
7477  -3.4805  43.7536 
7478  -3.4671  43.7132 
7479  -3.4535  43.6731 
7480  -3.4399  43.6340 
7481  -3.4255  43.5937 
7482  -3.4112  43.5546 
7483  -3.3962  43.5147 
7484  -3.3813  43.4761 
7485  -3.3658  43.4367 
7486  -3.3499  43.3977 
7487  -3.3338  43.3590 
7488  -3.3177  43.3215 
7489  -3.3007  43.2827 
7490  -3.2835  43.2445 
7491  -3.2660  43.2067 
7492  -3.2484  43.1697 
7493  -3.2300  43.1320 
7494  -3.2113  43.0947 
7495  -3.1924  43.0579 
7496  -3.1730  43.0213 
7497  -3.1532  42.9849 
7498  -3.1330  42.9487 
7499  -3.1124  42.9129 
7500  -3.0917  42.8778 
7501  -3.0700  42.8420 
7502  -3.0482  42.8070 
7503  -3.0260  42.7722 
7504  -3.0033  42.7378 
7505  -2.9803  42.7039 
7506  -2.9566  42.6698 
7507  -2.9328  42.6366 
7508  -2.9082  42.6034 
7509  -2.8835  42.5709 
7510  -2.8583  42.5388 
7511  -2.8323  42.5066 
7512  -2.8061  42.4751 
7513  -2.7794  42.4441 
7514  -2.7523  42.4135 
7515  -2.7246  42.3834 
7516  -2.6965  42.3537 
7517  -2.6679  42.3245 
7518  -2.6389  42.2959 
7519  -2.6093  42.2678 
7520  -2.5794  42.2403 
7521  -2.5487  42.2131 
7522  -2.5180  42.1868 
7523  -2.4862  42.1606 
7524  -2.4540  42.1352 
7525  -2.4216  42.1106 
7526  -2.3889  42.0867 
7527  -2.3551  42.0628 
7528  -2.3214  42.0401 
7529  -2.2871  42.0179 
7530  -2.2520  41.9959 
7531  -2.2162  41.9744 
7532  -2.1810  41.9542 
7533  -2.1441  41.9337 
7534  -2.1076  41.9143 
7535  -2.0709  41.8955 
7536  -2.0343  41.8775 
7537  -1.9962  41.8596 
7538  -1.9580  41.8424 
7539  -1.9200  41.8260 
7540  -1.8813  41.8100 
7541  -1.8431  41.7949 
7542  -1.8045  41.7802 
7543  -1.7643  41.7657 
7544  -1.7244  41.7520 
7545  -1.6847  41.7390 
7546  -1.6446  41.7265 
7547  -1.6044  41.7147 
7548  -1.5643  41.7035 
7549  -1.5250  41.6930 
7550  -1.4825  41.6824 
7551  -1.4415  41.6727 
7552  -1.4004  41.6635 
7553  -1.3593  41.6549 
7554  -1.3180  41.6466 
7555  -1.2771  41.6389 
7556  -1.2344  41.6314 
7557  -1.1926  41.6245 
7558  -1.1513  41.6180 
7559  -1.1101  41.6120 
7560  -1.0668  41.6059 
7561  -1.0240  41.6003 
7562  -0.9817  41.5951 
7563  -0.9391  41.5902 
7564  -0.8965  41.5855 
7565  -0.8542  41.5811 
7566  -0.8119  41.5770 
7567  -0.7688  41.5730 
7568  -0.7266  41.5692 
7569  -0.6828  41.5655 
7570  -0.6402  41.5620 
7571  -0.5963  41.5586 
7572  -0.5534  41.5554 
7573  -0.5097  41.5522 
7574  -0.4675  41.5492 
7575  -0.4250  41.5463 
7576  -0.3802  41.5434 
7577  -0.3372  41.5408 
7578  -0.2943  41.5381 
7579  -0.2498  41.5355 
7580  -0.2067  41.5331 
7581  -0.1633  41.5307 
7582  -0.1198  41.5284 
7583  -0.0775  41.5263 
7584  -0.0346  41.5242 
7585   0.0102  41.5220 
7586   0.0535  41.5200 
7587   0.0967  41.5181 
7588   0.1413  41.5162 
7589   0.1849  41.5143 
7590   0.2273  41.5125 
7591   0.2705  41.5106 
7592   0.3146  41.5087 
7593   0.3582  41.5069 
7594   0.4028  41.5050 
7595   0.4469  41.5031 
7596   0.4905  41.5013 
7597   0.5343  41.4994 
7598   0.5772  41.4976 
7599   0.6210  41.4958 
7600   0.6655  41.4939 
7601   0.7077  41.4922 
7602   0.7499  41.4905 
7603   0.7954  41.4886 
7604   0.8409  41.4867 
7605   0.8842  41.4849 
7606   0.9281  41.4831 
7607   0.9710  41.4814 
7608   1.0152  41.4795 
7609   1.0580  41.4778 
7610   1.1000  41.4761 
7611   1.1436  41.4743 
7612   1.1862  41.4725 
7613   1.2300  41.4707 
7614   1.2752  41.4688 
7615   1.3198  41.4670 
7616   1.3631  41.4651 
7617   1.4073  41.4632 
7618   1.4521  41.4607 
7619   1.4962  41.4580 
7620   1.5398  41.4552 
7621   1.5841  41.4523 
7622   1.6286  41.4492 
7623   1.6719  41.4460 
7624   1.7163  41.4425 
7625   1.7602  41.4388 
7626   1.8048  41.4349 
7627   1.8487  41.4308 
7628   1.8934  41.4264 
7629   1.9377  41.4218 
7630   1.9823  41.4169 
7631   2.0264  41.4117 
7632   2.0713  41.4062 
7633   2.1163  41.4003 
7634   2.1603  41.3942 
7635   2.2050  41.3876 
7636   2.2495  41.3807 
7637   2.2922  41.3736 
7638   2.3369  41.3658 
7639   2.3805  41.3577 
7640   2.4248  41.3490 
7641   2.4688  41.3399 
7642   2.5124  41.3304 
7643   2.5558  41.3203 
7644   2.5992  41.3097 
7645   2.6423  41.2985 
7646   2.6852  41.2867 
7647   2.7276  41.2742 
7648   2.7699  41.2610 
7649   2.8117  41.2471 
7650   2.8525  41.2327 
7651   2.8937  41.2172 
7652   2.9333  41.2012 
7653   2.9737  41.1839 
7654   3.0131  41.1659 
7655   3.0516  41.1470 
7656   3.0894  41.1272 
7657   3.1259  41.1067 
7658   3.1625  41.0847 
7659   3.1979  41.0620 
7660   3.2324  41.0380 
7661   3.2660  41.0131 
7662   3.2986  40.9871 
7663   3.3301  40.9600 
7664   3.3601  40.9321 
7665   3.3900  40.9022 
7666   3.4182  40.8718 
7667   3.4447  40.8410 
7668   3.4718  40.8074 
7669   3.4972  40.7735 
7670   3.5207  40.7398 
7671   3.5445  40.7036 
7672   3.5665  40.6676 
7673   3.5881  40.6299 
7674   3.6081  40.5925 
7675   3.6278  40.5533 
7676   3.6463  40.5139 
7677   3.6639  40.4740 
7678   3.6803  40.4340 
7679   3.6964  40.3924 
7680   3.7112  40.3511 
7681   3.7254  40.3089 
7682   3.7388  40.2664 
7683   3.7513  40.2237 
7684   3.7630  40.1810 
7685   3.7741  40.1373 
7686   3.7843  40.0938 
7687   3.7938  40.0501 
7688   3.8027  40.0062 
7689   3.8108  39.9623 
7690   3.8181  39.9184 
7691   3.8248  39.8741 
7692   3.8306  39.8302 
7693   3.8356  39.7859 
7694   3.8399  39.7417 
7695   3.8432  39.6976 
7696   3.8457  39.6535 
7697   3.8474  39.6096 
7698   3.8481  39.5654 
7699   3.8479  39.5217 
7700   3.8467  39.4779 
7701   3.8446  39.4345 
7702   3.8414  39.3910 
7703   3.8372  39.3478 
7704   3.8320  39.3050 
7705   3.8257  39.2627 
7706   3.8182  39.2200 
7707   3.8096  39.1779 
7708   3.7999  39.1362 
7709   3.7891  39.0950 
7710   3.7772  39.0548 
7711   3.7637  39.0139 
7712   3.7490  38.9733 
7713   3.7333  38.9339 
7714   3.7162  38.8945 
7715   3.6983  38.8561 
7716   3.6792  38.8184 
7717   3.6584  38.7800 
7718   3.6370  38.7430 
7719   3.6148  38.7070 
7720   3.5907  38.6704 
7721   3.5662  38.6352 
7722   3.5411  38.6011 
7723   3.5151  38.5677 
7724   3.4871  38.5337 
7725   3.4583  38.5004 
7726   3.4291  38.4684 
7727   3.3991  38.4373 
7728   3.3680  38.4065 
7729   3.3366  38.3770 
7730   3.3048  38.3484 
7731   3.2708  38.3194 
7732   3.2372  38.2922 
7733   3.2037  38.2662 
7734   3.1677  38.2397 
7735   3.1316  38.2145 
7736   3.0953  38.1903 
7737   3.0585  38.1669 
7738   3.0212  38.1443 
7739   2.9833  38.1225 
7740   2.9458  38.1018 
7741   2.9083  38.0820 
7742   2.8670  38.0612 
7743   2.8279  38.0425 
7744   2.7893  38.0247 
7745   2.7489  38.0070 
7746   2.7062  37.9890 
7747   2.6651  37.9725 
7748   2.6238  37.9566 
7749   2.5828  37.9415 
7750   2.5423  37.9272 
7751   2.5006  37.9130 
7752   2.4568  37.8988 
7753   2.4137  37.8853 
7754   2.3710  37.8725 
7755   2.3284  37.8603 
7756   2.2849  37.8482 
7757   2.2427  37.8370 
7758   2.1998  37.8260 
7759   2.1562  37.8152 
7760   2.1131  37.8050 
7761   2.0690  37.7949 
7762   2.0271  37.7857 
7763   1.9845  37.7767 
7764   1.9399  37.7676 
7765   1.8947  37.7588 
7766   1.8504  37.7505 
7767   1.8067  37.7427 
7768   1.7630  37.7352 
7769   1.7191  37.7280 
7770   1.6757  37.7212 
7771   1.6320  37.7146 
7772   1.5876  37.7082 
7773   1.5441  37.7022 
7774   1.5002  37.6965 
7775   1.4561  37.6909 
7776   1.4120  37.6857 
7777   1.3682  37.6807 
7778   1.3242  37.6760 
7779   1.2795  37.6714 
7780   1.2355  37.6671 
7781   1.1914  37.6630 
7782   1.1476  37.6591 
7783   1.1035  37.6554 
7784   1.0603  37.6520 
7785   1.0162  37.6486 
7786   0.9715  37.6453 
7787   0.9275  37.6422 
7788   0.8838  37.6391 
7789   0.8398  37.6362 
7790   0.7961  37.6333 
7791   0.7534  37.6305 
7792   0.7089  37.6277 
7793   0.6641  37.6249 
7794   0.6207  37.6221 
7795   0.5766  37.6193 
7796   0.5333  37.6165 
7797   0.4893  37.6136 
7798   0.4452  37.6105 
7799   0.4015  37.6075 
7800   0.3579  37.6043 
7801   0.3144  37.6011 
7802   0.2709  37.5977 
7803   0.2278  37.5940 
7804   0.1858  37.5904 
7805   0.1415  37.5863 
7806   0.0976  37.5821 
7807   0.0546  37.5778 
7808   0.0123  37.5733 
7809  -0.0314  37.5684 
7810  -0.0740  37.5635 
7811  -0.1175  37.5582 
7812  -0.1600  37.5529 
7813  -0.2033  37.5471 
7814  -0.2456  37.5413 
7815  -0.2884  37.5351 
7816  -0.3316  37.5287 
7817  -0.3744  37.5220 
7818  -0.4168  37.5151 
7819  -0.4577  37.5081 
7820  -0.5007  37.5005 
7821  -0.5432  37.4927 
7822  -0.5851  37.4847 
7823  -0.6267  37.4766 
7824  -0.6686  37.4680 
7825  -0.7097  37.4593 
7826  -0.7516  37.4500 
7827  -0.7924  37.4407 
7828  -0.8346  37.4307 
7829  -0.8759  37.4206 
7830  -0.9169  37.4102 
7831  -0.9575  37.3994 
7832  -0.9976  37.3885 
7833  -1.0386  37.3768 
7834  -1.0790  37.3649 
7835  -1.1177  37.3530 
7836  -1.1582  37.3402 
7837  -1.1983  37.3269 
7838  -1.2369  37.3136 
7839  -1.2763  37.2995 
7840  -1.3153  37.2850 
7841  -1.3538  37.2701 
7842  -1.3919  37.2548 
7843  -1.4298  37.2390 
7844  -1.4673  37.2227 
7845  -1.5045  37.2058 
7846  -1.5409  37.1887 
7847  -1.5771  37.1709 
7848  -1.6137  37.1523 
7849  -1.6495  37.1332 
7850  -1.6847  37.1138 
7851  -1.7197  37.0936 
7852  -1.7541  37.0730 
7853  -1.7881  37.0517 
7854  -1.8218  37.0299 
7855  -1.8549  37.0075 
7856  -1.8875  36.9846 
7857  -1.9195  36.9612 
